4.1348704	0.20791499	1
1.6688312	2.2703509	1
5.2506646	1.72192	1
5.5753528	-0.32679059	1
2.7070573	4.3674391	1
7.3818309	1.9691407	1
7.3783284	3.0724374	1
4.9247334	0.56714275	1
5.6545847	0.68888122	1
5.3492783	2.6287255	1
4.6265828	2.2136282	1
6.4515811	5.6964324	1
3.8233669	1.4497886	1
9.3663716	6.4251082	1
4.7272082	5.0170515	1
5.2278626	-1.8901572	1
7.1335364	-1.3610856	1
5.1185629	0.85293173	1
4.8087032	1.6283669	1
3.3353011	2.0178682	1
5.5888216	3.6738998	1
2.3276363	0.55545866	1
6.4286491	0.55701905	1
8.2471241	1.597638	1
3.6164486	1.9590717	1
6.7159933	2.55778	1
7.5080028	4.1165896	1
1.8125408	3.2433466	1
2.1180711	-1.5012306	1
6.1422952	3.3946951	1
4.2002288	3.6229717	1
6.3799948	3.2726899	1
6.6312446	4.6201607	1
6.4238166	2.654195	1
7.5804995	0.65401367	1
6.337201	1.701345	1
7.3816761	-2.8980355	1
2.5950858	2.9465712	1
4.9604209	2.2338913	1
4.6865654	0.81779232	1
1.7918289	0.69058465	1
5.5146085	-0.1613237	1
2.8870541	1.9045383	1
7.830283	2.7586891	1
3.3898192	1.3392779	1
6.057486	1.0002035	1
5.4386413	1.9280428	1
3.1561968	1.6504793	1
0.65865101	0.085469842	1
4.8816244	4.5850958	1
2.9787326	2.8818193	1
6.2289261	4.5618819	1
6.0154816	1.0045404	1
8.3848597	-0.23743328	1
6.1825652	3.6152992	1
3.7128096	2.0823992	1
5.7606745	0.48758279	1
2.981769	1.8217417	1
4.9609787	-2.0177006	1
4.9035584	4.1678361	1
5.0000864	0.037618874	1
4.3642811	0.62302273	1
7.1900075	4.678959	1
1.2520195	0.18151368	1
5.8563665	1.1742845	1
6.7912769	0.98767363	1
6.4619147	5.2394956	1
6.1557147	2.1618014	1
5.0806281	-0.16211298	1
6.3541784	-0.24903562	1
6.1378004	5.4713527	1
4.4887092	5.8749172	1
4.2450621	5.2701364	1
4.4082258	-0.51188033	1
2.049731	1.572925	1
4.5319919	1.6021359	1
5.2368897	2.6149984	1
5.6296181	0.85534909	1
7.8870165	0.044703266	1
4.2980505	1.1063812	1
6.2464677	4.1641838	1
6.5980972	6.7452959	1
6.8817799	2.4585767	1
3.0158165	1.4667537	1
5.4240703	3.4033444	1
5.4757641	1.024819	1
2.9844732	5.7249595	1
3.5159105	4.2137022	1
7.1645899	-0.45513144	1
4.7370006	0.66022978	1
5.779761	4.6818589	1
5.1759742	2.7761666	1
3.7290695	2.7861179	1
3.8808534	-1.4146672	1
5.887307	2.4557173	1
3.1001924	3.3712657	1
6.5623632	0.72641977	1
6.1379213	-0.005211109	1
3.3565714	1.6287587	1
4.4687863	-0.10806543	1
2.624446	1.856921	1
0.59535857	2.5583968	1
6.9726748	4.7465507	1
3.9627299	2.3596821	1
5.6547351	0.91596689	1
5.468114	5.2683812	1
5.0429323	3.6504303	1
2.9921111	2.4615223	1
3.1057079	3.3432679	1
4.2511416	0.98384424	1
2.6282276	3.7127032	1
2.8881942	2.5370069	1
7.9449599	3.2499504	1
5.1114877	-0.094675875	1
2.5653651	5.0713408	1
4.9175457	2.8688515	1
2.7433123	-1.8342717	1
2.3014449	2.939879	1
4.4777968	4.5487023	1
6.9069309	3.2770849	1
5.2572889	4.761565	1
6.312935	4.6396857	1
2.6643613	0.18114153	1
4.0787896	-2.6112101	1
4.4751201	5.5774605	1
2.5736959	2.7815956	1
2.361126	2.0406474	1
6.862435	1.188046	1
5.0224898	-1.0697891	1
3.7097084	2.4427462	1
6.6114576	-0.74895731	1
5.463252	0.32142894	1
3.0204807	1.5827149	1
7.6791714	3.511826	1
5.5790041	2.7514689	1
7.9578341	-0.69082593	1
7.276056	4.9637525	1
3.6317228	2.0654723	1
2.4161279	5.7409057	1
4.8541474	-0.41798105	1
4.3388022	0.43473626	1
3.3127447	0.46540295	1
5.9955393	1.7855998	1
7.9769809	0.045886656	1
3.9070482	0.072023767	1
3.3064837	-2.7583447	1
4.5073269	0.32362417	1
6.3260483	2.5146913	1
3.2916053	1.632332	1
2.5973704	1.6647694	1
4.7602611	1.7660222	1
4.869412	2.3369763	1
5.9705911	0.99758741	1
3.8090182	0.58984715	1
4.7006645	3.0163294	1
4.1304961	1.1581569	1
4.8413396	2.4582667	1
8.0703045	0.081005947	1
3.7870343	1.7079148	1
2.3052747	3.4890761	1
5.9387662	0.21900793	1
3.1928661	2.2781237	1
5.0717593	1.5277114	1
3.7449376	1.8490817	1
6.0707959	1.2828562	1
6.105767	-2.1552697	1
4.592619	1.7129086	1
0.89135064	4.7866829	1
5.2651215	3.3036082	1
8.1858814	1.2457329	1
7.0368236	0.67711388	1
1.839195	2.497916	1
4.8426762	1.2329677	1
3.6366863	0.94304039	1
2.9508939	2.1107767	1
2.531293	4.5075371	1
5.577614	-3.0400073	1
4.141394	3.1697122	1
5.1116024	-0.016128835	1
4.2642529	3.8885696	1
4.0700533	-2.8479143	1
5.7419212	1.5523371	1
6.4565659	2.1161398	1
9.2243203	1.150772	1
2.2854045	1.5941641	1
2.9547797	-1.026154	1
7.0756684	-0.25270372	1
4.2204009	0.36999568	1
2.2374688	2.7332285	1
5.6310853	0.82778648	1
8.1064851	5.0748181	1
6.4157878	2.2801431	1
8.9147695	-1.7255333	1
6.0090847	1.0916138	1
8.729058	0.69585179	1
4.3203764	2.2066358	1
2.7204412	1.5587368	1
4.577753	1.4419133	1
7.3804899	0.53267597	1
2.7675825	1.8709328	1
11.2835457	10.8816713	2
12.1038726	11.1307681	2
11.7672602	8.6127548	2
7.4838155	11.6677385	2
9.8853255	5.5252432	2
10.8221958	12.1952882	2
6.8518288	9.9967662	2
9.4035238	6.7708534	2
10.5257264	7.5425464	2
6.4236256	10.4148092	2
7.0940764	10.441884	2
10.556349	7.9878539	2
8.9873379	9.0938658	2
10.0489736	12.7989065	2
11.7285436	9.076072	2
9.9640787	10.0654318	2
7.4258683	11.5975664	2
10.5039985	11.7936316	2
8.6662242	10.2757835	2
7.3675438	6.7617071	2
13.1881304	6.7067885	2
9.1603051	10.8574138	2
7.1254099	8.5255383	2
10.2714776	11.1298523	2
12.364056	7.2316666	2
10.1872683	10.920536	2
10.5803058	11.2587673	2
9.2105077	10.7596946	2
8.6828429	7.9733403	2
10.7418149	9.3055144	2
8.6104821	10.8838246	2
9.150949	6.8195194	2
7.9467303	8.5971666	2
7.6290312	7.8447987	2
8.4632247	12.0044394	2
6.6233081	13.458961	2
9.497158	11.4180644	2
9.2049032	8.5042063	2
8.9179862	10.4577248	2
4.50483537	9.5530068	2
7.978447	8.2934495	2
9.4984853	10.6912536	2
9.7383934	10.219529	2
9.3583932	7.7339221	2
8.9254332	8.6337529	2
5.7933803	9.4442875	2
9.6787441	11.3095797	2
8.7377304	7.5032119	2
9.9703796	8.8049219	2
10.1975014	9.0363749	2
8.8279382	11.9667443	2
9.6505841	13.5242413	2
8.3297135	12.8548033	2
8.3551016	11.8235261	2
8.2352517	10.6536453	2
7.0932581	10.1392371	2
9.4671512	7.0004747	2
11.4704893	9.1635536	2
7.8429368	9.9579264	2
7.9969253	10.4568491	2
10.445727	7.9836084	2
9.078997	8.6707557	2
12.0825575	11.1163532	2
5.5978943	7.6229159	2
6.9325174	8.449037	2
7.4725847	10.5420841	2
13.3528519	13.0699513	2
9.8632242	7.8954346	2
8.1124696	11.2511171	2
9.0599917	8.4047479	2
8.3686583	9.372956	2
10.9556914	8.7955805	2
9.0365897	12.5181206	2
10.6359257	11.7169685	2
10.4046822	5.7894162	2
8.5374589	9.2781256	2
8.7726208	11.1071134	2
9.255881	6.8872323	2
7.4011806	9.5866686	2
8.5227761	9.1488649	2
8.8210735	10.9875565	2
6.9534717	8.2581848	2
10.8750758	10.1596553	2
6.7365614	8.9567617	2
7.5785958	7.1722782	2
6.6609983	9.2314136	2
11.1308743	9.0841556	2
7.6392125	9.4170586	2
5.5484547	9.397552	2
10.6263992	6.8228124	2
